x, u_gen, u_spec
0.780133, 0.219493, 0.219493
0.780449, 0.219178, 0.219178
0.780766, 0.218863, 0.218863
0.781082, 0.218548, 0.218548
0.781398, 0.218233, 0.218233
0.781715, 0.217918, 0.217918
0.782031, 0.217603, 0.217603
0.782347, 0.217288, 0.217288
0.782664, 0.216973, 0.216973
0.782980, 0.216658, 0.216658
0.783296, 0.216343, 0.216343
0.783613, 0.216027, 0.216027
0.783929, 0.215712, 0.215712
0.784245, 0.215397, 0.215397
0.784562, 0.215082, 0.215082
0.784878, 0.214767, 0.214767
0.785195, 0.214452, 0.214452
0.785511, 0.214137, 0.214137
0.785827, 0.213822, 0.213822
0.786144, 0.213507, 0.213507
0.786460, 0.213191, 0.213191
0.786776, 0.212876, 0.212876
0.787093, 0.212561, 0.212561
0.787409, 0.212246, 0.212246
0.787725, 0.211931, 0.211931
0.788042, 0.211616, 0.211616
0.788358, 0.211301, 0.211301
0.788674, 0.210985, 0.210985
0.788991, 0.210670, 0.210670
0.789307, 0.210355, 0.210355
0.789624, 0.210040, 0.210040
0.789940, 0.209725, 0.209725
0.790256, 0.209410, 0.209410
0.790573, 0.209094, 0.209094
0.790889, 0.208779, 0.208779
0.791205, 0.208464, 0.208464
0.791522, 0.208149, 0.208149
0.791838, 0.207834, 0.207834
0.792154, 0.207519, 0.207519
0.792471, 0.207203, 0.207203
0.792787, 0.206888, 0.206888
0.793103, 0.206573, 0.206573
0.793420, 0.206258, 0.206258
0.793736, 0.205943, 0.205943
0.794053, 0.205627, 0.205627
0.794369, 0.205312, 0.205312
0.794685, 0.204997, 0.204997
0.795002, 0.204682, 0.204682
0.795318, 0.204366, 0.204366
0.795634, 0.204051, 0.204051
0.795951, 0.203736, 0.203736
0.796267, 0.203421, 0.203421
0.796583, 0.203106, 0.203106
0.796900, 0.202790, 0.202790
0.797216, 0.202475, 0.202475
0.797532, 0.202160, 0.202160
0.797849, 0.201845, 0.201845
0.798165, 0.201529, 0.201529
0.798481, 0.201214, 0.201214
0.798798, 0.200899, 0.200899
0.799114, 0.200583, 0.200583
0.799431, 0.200268, 0.200268
0.799747, 0.199953, 0.199953
0.800063, 0.199638, 0.199638
0.800380, 0.199322, 0.199322
0.800696, 0.199007, 0.199007
0.801012, 0.198692, 0.198692
0.801329, 0.198376, 0.198376
0.801645, 0.198061, 0.198061
0.801961, 0.197746, 0.197746
0.802278, 0.197431, 0.197431
0.802594, 0.197115, 0.197115
0.802910, 0.196800, 0.196800
0.803227, 0.196485, 0.196485
0.803543, 0.196169, 0.196169
0.803860, 0.195854, 0.195854
0.804176, 0.195539, 0.195539
0.804492, 0.195223, 0.195223
0.804809, 0.194908, 0.194908
0.805125, 0.194593, 0.194593
0.805441, 0.194277, 0.194277
0.805758, 0.193962, 0.193962
0.806074, 0.193647, 0.193647
0.806390, 0.193331, 0.193331
0.806707, 0.193016, 0.193016
0.807023, 0.192701, 0.192701
0.807339, 0.192385, 0.192385
0.807656, 0.192070, 0.192070
0.807972, 0.191755, 0.191755
0.808289, 0.191439, 0.191439
0.808605, 0.191124, 0.191124
0.808921, 0.190809, 0.190809
0.809238, 0.190493, 0.190493
0.809554, 0.190178, 0.190178
0.809870, 0.189862, 0.189862
0.810187, 0.189547, 0.189547
0.810503, 0.189232, 0.189232
0.810819, 0.188916, 0.188916
0.811136, 0.188601, 0.188601
0.811452, 0.188285, 0.188285
0.811768, 0.187970, 0.187970
0.812085, 0.187655, 0.187655
0.812401, 0.187339, 0.187339
0.812717, 0.187024, 0.187024
0.813034, 0.186708, 0.186708
0.813350, 0.186393, 0.186393
0.813667, 0.186078, 0.186078
0.813983, 0.185762, 0.185762
0.814299, 0.185447, 0.185447
0.814616, 0.185131, 0.185131
0.814932, 0.184816, 0.184816
0.815248, 0.184501, 0.184501
0.815565, 0.184185, 0.184185
0.815881, 0.183870, 0.183870
0.816197, 0.183554, 0.183554
0.816514, 0.183239, 0.183239
0.816830, 0.182923, 0.182923
0.817146, 0.182608, 0.182608
0.817463, 0.182292, 0.182292
0.817779, 0.181977, 0.181977
0.818096, 0.181662, 0.181662
0.818412, 0.181346, 0.181346
0.818728, 0.181031, 0.181031
0.819045, 0.180715, 0.180715
0.819361, 0.180400, 0.180400
0.819677, 0.180084, 0.180084
0.819994, 0.179769, 0.179769
0.820310, 0.179453, 0.179453
0.820626, 0.179138, 0.179138
0.820943, 0.178822, 0.178822
0.821259, 0.178507, 0.178507
0.821575, 0.178191, 0.178191
0.821892, 0.177876, 0.177876
0.822208, 0.177560, 0.177560
0.822525, 0.177245, 0.177245
0.822841, 0.176929, 0.176929
0.823157, 0.176614, 0.176614
0.823474, 0.176298, 0.176298
0.823790, 0.175983, 0.175983
0.824106, 0.175667, 0.175667
0.824423, 0.175352, 0.175352
0.824739, 0.175036, 0.175036
0.825055, 0.174721, 0.174721
0.825372, 0.174405, 0.174405
0.825688, 0.174090, 0.174090
0.826004, 0.173774, 0.173774
0.826321, 0.173459, 0.173459
0.826637, 0.173143, 0.173143
0.826953, 0.172828, 0.172828
0.827270, 0.172512, 0.172512
0.827586, 0.172197, 0.172197
0.827903, 0.171881, 0.171881
0.828219, 0.171566, 0.171566
0.828535, 0.171250, 0.171250
0.828852, 0.170934, 0.170934
0.829168, 0.170619, 0.170619
0.829484, 0.170303, 0.170303
0.829801, 0.169988, 0.169988
0.830117, 0.169672, 0.169672
0.830433, 0.169357, 0.169357
0.830750, 0.169041, 0.169041
0.831066, 0.168726, 0.168726
0.831382, 0.168410, 0.168410
0.831699, 0.168094, 0.168094
0.832015, 0.167779, 0.167779
0.832332, 0.167463, 0.167463
0.832648, 0.167148, 0.167148
0.832964, 0.166832, 0.166832
0.833281, 0.166517, 0.166517
0.833597, 0.166201, 0.166201
0.833913, 0.165885, 0.165885
0.834230, 0.165570, 0.165570
0.834546, 0.165254, 0.165254
0.834862, 0.164939, 0.164939
0.835179, 0.164623, 0.164623
0.835495, 0.164307, 0.164307
0.835811, 0.163992, 0.163992
0.836128, 0.163676, 0.163676
0.836444, 0.163361, 0.163361
0.836761, 0.163045, 0.163045
0.837077, 0.162729, 0.162729
0.837393, 0.162414, 0.162414
0.837710, 0.162098, 0.162098
0.838026, 0.161783, 0.161783
0.838342, 0.161467, 0.161467
0.838659, 0.161151, 0.161151
0.838975, 0.160836, 0.160836
0.839291, 0.160520, 0.160520
0.839608, 0.160205, 0.160205
0.839924, 0.159889, 0.159889
0.840240, 0.159573, 0.159573
0.840557, 0.159258, 0.159258
0.840873, 0.158942, 0.158942
0.841189, 0.158626, 0.158626
0.841506, 0.158311, 0.158311
0.841822, 0.157995, 0.157995
0.842139, 0.157679, 0.157679
0.842455, 0.157364, 0.157364
0.842771, 0.157048, 0.157048
0.843088, 0.156732, 0.156732
0.843404, 0.156417, 0.156417
0.843720, 0.156101, 0.156101
0.844037, 0.155786, 0.155786
0.844353, 0.155470, 0.155470
0.844669, 0.155154, 0.155154
0.844986, 0.154839, 0.154839
0.845302, 0.154523, 0.154523
0.845618, 0.154207, 0.154207
0.845935, 0.153892, 0.153892
0.846251, 0.153576, 0.153576
0.846568, 0.153260, 0.153260
0.846884, 0.152945, 0.152945
0.847200, 0.152629, 0.152629
0.847517, 0.152313, 0.152313
0.847833, 0.151997, 0.151997
0.848149, 0.151682, 0.151682
0.848466, 0.151366, 0.151366
0.848782, 0.151050, 0.151050
0.849098, 0.150735, 0.150735
0.849415, 0.150419, 0.150419
0.849731, 0.150103, 0.150103
0.850047, 0.149788, 0.149788
0.850364, 0.149472, 0.149472
0.850680, 0.149156, 0.149156
0.850997, 0.148841, 0.148841
0.851313, 0.148525, 0.148525
0.851629, 0.148209, 0.148209
0.851946, 0.147893, 0.147893
0.852262, 0.147578, 0.147578
0.852578, 0.147262, 0.147262
0.852895, 0.146946, 0.146946
0.853211, 0.146631, 0.146631
0.853527, 0.146315, 0.146315
0.853844, 0.145999, 0.145999
0.854160, 0.145683, 0.145683
0.854476, 0.145368, 0.145368
0.854793, 0.145052, 0.145052
0.855109, 0.144736, 0.144736
0.855425, 0.144420, 0.144420
0.855742, 0.144105, 0.144105
0.856058, 0.143789, 0.143789
0.856375, 0.143473, 0.143473
0.856691, 0.143158, 0.143158
0.857007, 0.142842, 0.142842
0.857324, 0.142526, 0.142526
0.857640, 0.142210, 0.142210
0.857956, 0.141895, 0.141895
0.858273, 0.141579, 0.141579
0.858589, 0.141263, 0.141263
0.858905, 0.140947, 0.140947
0.859222, 0.140632, 0.140632
0.859538, 0.140316, 0.140316
0.859854, 0.140000, 0.140000
0.860171, 0.139684, 0.139684
0.860487, 0.139369, 0.139369
0.860804, 0.139053, 0.139053
0.861120, 0.138737, 0.138737
0.861436, 0.138421, 0.138421
0.861753, 0.138105, 0.138105
0.862069, 0.137790, 0.137790
0.862385, 0.137474, 0.137474
0.862702, 0.137158, 0.137158
0.863018, 0.136842, 0.136842
0.863334, 0.136527, 0.136527
0.863651, 0.136211, 0.136211
0.863967, 0.135895, 0.135895
0.864283, 0.135579, 0.135579
0.864600, 0.135264, 0.135264
0.864916, 0.134948, 0.134948
0.865233, 0.134632, 0.134632
0.865549, 0.134316, 0.134316
0.865865, 0.134000, 0.134000
0.866182, 0.133685, 0.133685
0.866498, 0.133369, 0.133369
0.866814, 0.133053, 0.133053
0.867131, 0.132737, 0.132737
0.867447, 0.132421, 0.132421
0.867763, 0.132106, 0.132106
0.868080, 0.131790, 0.131790
0.868396, 0.131474, 0.131474
0.868712, 0.131158, 0.131158
0.869029, 0.130842, 0.130842
0.869345, 0.130527, 0.130527
0.869661, 0.130211, 0.130211
0.869978, 0.129895, 0.129895
0.870294, 0.129579, 0.129579
0.870611, 0.129263, 0.129263
0.870927, 0.128947, 0.128947
0.871243, 0.128632, 0.128632
0.871560, 0.128316, 0.128316
0.871876, 0.128000, 0.128000
0.872192, 0.127684, 0.127684
0.872509, 0.127368, 0.127368
0.872825, 0.127053, 0.127053
0.873141, 0.126737, 0.126737
0.873458, 0.126421, 0.126421
0.873774, 0.126105, 0.126105
0.874090, 0.125789, 0.125789
0.874407, 0.125473, 0.125473
0.874723, 0.125158, 0.125158
0.875040, 0.124842, 0.124842
0.875356, 0.124526, 0.124526
0.875672, 0.124210, 0.124210
0.875989, 0.123894, 0.123894
0.876305, 0.123578, 0.123578
0.876621, 0.123262, 0.123262
0.876938, 0.122947, 0.122947
0.877254, 0.122631, 0.122631
0.877570, 0.122315, 0.122315
0.877887, 0.121999, 0.121999
0.878203, 0.121683, 0.121683
0.878519, 0.121367, 0.121367
0.878836, 0.121051, 0.121051
0.879152, 0.120736, 0.120736
0.879469, 0.120420, 0.120420
0.879785, 0.120104, 0.120104
0.880101, 0.119788, 0.119788
0.880418, 0.119472, 0.119472
0.880734, 0.119156, 0.119156
0.881050, 0.118840, 0.118840
0.881367, 0.118525, 0.118525
0.881683, 0.118209, 0.118209
0.881999, 0.117893, 0.117893
0.882316, 0.117577, 0.117577
0.882632, 0.117261, 0.117261
0.882948, 0.116945, 0.116945
0.883265, 0.116629, 0.116629
0.883581, 0.116313, 0.116313
0.883898, 0.115998, 0.115998
0.884214, 0.115682, 0.115682
0.884530, 0.115366, 0.115366
0.884847, 0.115050, 0.115050
0.885163, 0.114734, 0.114734
0.885479, 0.114418, 0.114418
0.885796, 0.114102, 0.114102
0.886112, 0.113786, 0.113786
0.886428, 0.113470, 0.113470
0.886745, 0.113155, 0.113155
0.887061, 0.112839, 0.112839
0.887377, 0.112523, 0.112523
0.887694, 0.112207, 0.112207
0.888010, 0.111891, 0.111891
0.888326, 0.111575, 0.111575
0.888643, 0.111259, 0.111259
0.888959, 0.110943, 0.110943
0.889276, 0.110627, 0.110627
0.889592, 0.110311, 0.110311
0.889908, 0.109996, 0.109996
0.890225, 0.109680, 0.109680
0.890541, 0.109364, 0.109364
0.890857, 0.109048, 0.109048
0.891174, 0.108732, 0.108732
0.891490, 0.108416, 0.108416
0.891806, 0.108100, 0.108100
0.892123, 0.107784, 0.107784
0.892439, 0.107468, 0.107468
0.892755, 0.107152, 0.107152
0.893072, 0.106836, 0.106836
0.893388, 0.106520, 0.106520
0.893705, 0.106205, 0.106205
0.894021, 0.105889, 0.105889
0.894337, 0.105573, 0.105573
0.894654, 0.105257, 0.105257
0.894970, 0.104941, 0.104941
0.895286, 0.104625, 0.104625
0.895603, 0.104309, 0.104309
0.895919, 0.103993, 0.103993
0.896235, 0.103677, 0.103677
0.896552, 0.103361, 0.103361
0.896868, 0.103045, 0.103045
0.897184, 0.102729, 0.102729
0.897501, 0.102413, 0.102413
0.897817, 0.102097, 0.102097
0.898134, 0.101781, 0.101781
0.898450, 0.101466, 0.101466
0.898766, 0.101150, 0.101150
0.899083, 0.100834, 0.100834
0.899399, 0.100518, 0.100518
0.899715, 0.100202, 0.100202
0.900032, 0.099886, 0.099886
0.900348, 0.099570, 0.099570
0.900664, 0.099254, 0.099254
0.900981, 0.098938, 0.098938
0.901297, 0.098622, 0.098622
0.901613, 0.098306, 0.098306
0.901930, 0.097990, 0.097990
0.902246, 0.097674, 0.097674
0.902562, 0.097358, 0.097358
0.902879, 0.097042, 0.097042
0.903195, 0.096726, 0.096726
0.903512, 0.096410, 0.096410
0.903828, 0.096094, 0.096094
0.904144, 0.095778, 0.095778
0.904461, 0.095462, 0.095462
0.904777, 0.095146, 0.095146
0.905093, 0.094830, 0.094830
0.905410, 0.094514, 0.094514
0.905726, 0.094198, 0.094198
0.906042, 0.093882, 0.093882
0.906359, 0.093567, 0.093567
0.906675, 0.093251, 0.093251
0.906991, 0.092935, 0.092935
0.907308, 0.092619, 0.092619
0.907624, 0.092303, 0.092303
0.907941, 0.091987, 0.091987
0.908257, 0.091671, 0.091671
0.908573, 0.091355, 0.091355
0.908890, 0.091039, 0.091039
0.909206, 0.090723, 0.090723
0.909522, 0.090407, 0.090407
0.909839, 0.090091, 0.090091
0.910155, 0.089775, 0.089775
0.910471, 0.089459, 0.089459
0.910788, 0.089143, 0.089143
0.911104, 0.088827, 0.088827
0.911420, 0.088511, 0.088511
0.911737, 0.088195, 0.088195
0.912053, 0.087879, 0.087879
0.912370, 0.087563, 0.087563
0.912686, 0.087247, 0.087247
0.913002, 0.086931, 0.086931
0.913319, 0.086615, 0.086615
0.913635, 0.086299, 0.086299
0.913951, 0.085983, 0.085983
0.914268, 0.085667, 0.085667
0.914584, 0.085351, 0.085351
0.914900, 0.085035, 0.085035
0.915217, 0.084719, 0.084719
0.915533, 0.084403, 0.084403
0.915849, 0.084087, 0.084087
0.916166, 0.083771, 0.083771
0.916482, 0.083455, 0.083455
0.916798, 0.083139, 0.083139
0.917115, 0.082823, 0.082823
0.917431, 0.082507, 0.082507
0.917748, 0.082191, 0.082191
0.918064, 0.081875, 0.081875
0.918380, 0.081559, 0.081559
0.918697, 0.081243, 0.081243
0.919013, 0.080927, 0.080927
0.919329, 0.080611, 0.080611
0.919646, 0.080295, 0.080295
0.919962, 0.079979, 0.079979
0.920278, 0.079663, 0.079663
0.920595, 0.079347, 0.079347
0.920911, 0.079031, 0.079031
0.921227, 0.078714, 0.078714
0.921544, 0.078398, 0.078398
0.921860, 0.078082, 0.078082
0.922177, 0.077766, 0.077766
0.922493, 0.077450, 0.077450
0.922809, 0.077134, 0.077134
0.923126, 0.076818, 0.076818
0.923442, 0.076502, 0.076502
0.923758, 0.076186, 0.076186
0.924075, 0.075870, 0.075870
0.924391, 0.075554, 0.075554
0.924707, 0.075238, 0.075238
0.925024, 0.074922, 0.074922
0.925340, 0.074606, 0.074606
0.925656, 0.074290, 0.074290
0.925973, 0.073974, 0.073974
0.926289, 0.073658, 0.073658
0.926606, 0.073342, 0.073342
0.926922, 0.073026, 0.073026
0.927238, 0.072710, 0.072710
0.927555, 0.072394, 0.072394
0.927871, 0.072078, 0.072078
0.928187, 0.071762, 0.071762
0.928504, 0.071446, 0.071446
0.928820, 0.071130, 0.071130
0.929136, 0.070814, 0.070814
0.929453, 0.070498, 0.070498
0.929769, 0.070181, 0.070181
0.930085, 0.069865, 0.069865
0.930402, 0.069549, 0.069549
0.930718, 0.069233, 0.069233
0.931034, 0.068917, 0.068917
0.931351, 0.068601, 0.068601
0.931667, 0.068285, 0.068285
0.931984, 0.067969, 0.067969
0.932300, 0.067653, 0.067653
0.932616, 0.067337, 0.067337
0.932933, 0.067021, 0.067021
0.933249, 0.066705, 0.066705
0.933565, 0.066389, 0.066389
0.933882, 0.066073, 0.066073
0.934198, 0.065757, 0.065757
0.934514, 0.065441, 0.065441
0.934831, 0.065125, 0.065125
0.935147, 0.064808, 0.064808
0.935463, 0.064492, 0.064492
0.935780, 0.064176, 0.064176
0.936096, 0.063860, 0.063860
0.936413, 0.063544, 0.063544
0.936729, 0.063228, 0.063228
0.937045, 0.062912, 0.062912
0.937362, 0.062596, 0.062596
0.937678, 0.062280, 0.062280
0.937994, 0.061964, 0.061964
0.938311, 0.061648, 0.061648
0.938627, 0.061332, 0.061332
0.938943, 0.061016, 0.061016
0.939260, 0.060700, 0.060700
0.939576, 0.060383, 0.060383
0.939892, 0.060067, 0.060067
0.940209, 0.059751, 0.059751
0.940525, 0.059435, 0.059435
0.940842, 0.059119, 0.059119
0.941158, 0.058803, 0.058803
0.941474, 0.058487, 0.058487
0.941791, 0.058171, 0.058171
0.942107, 0.057855, 0.057855
0.942423, 0.057539, 0.057539
0.942740, 0.057223, 0.057223
0.943056, 0.056907, 0.056907
0.943372, 0.056590, 0.056590
0.943689, 0.056274, 0.056274
0.944005, 0.055958, 0.055958
0.944321, 0.055642, 0.055642
0.944638, 0.055326, 0.055326
0.944954, 0.055010, 0.055010
0.945270, 0.054694, 0.054694
0.945587, 0.054378, 0.054378
0.945903, 0.054062, 0.054062
0.946220, 0.053746, 0.053746
0.946536, 0.053430, 0.053430
0.946852, 0.053113, 0.053113
0.947169, 0.052797, 0.052797
0.947485, 0.052481, 0.052481
0.947801, 0.052165, 0.052165
0.948118, 0.051849, 0.051849
0.948434, 0.051533, 0.051533
0.948750, 0.051217, 0.051217
0.949067, 0.050901, 0.050901
0.949383, 0.050585, 0.050585
0.949699, 0.050269, 0.050269
0.950016, 0.049952, 0.049952
0.950332, 0.049636, 0.049636
0.950649, 0.049320, 0.049320
0.950965, 0.049004, 0.049004
0.951281, 0.048688, 0.048688
0.951598, 0.048372, 0.048372
0.951914, 0.048056, 0.048056
0.952230, 0.047740, 0.047740
0.952547, 0.047424, 0.047424
0.952863, 0.047107, 0.047107
0.953179, 0.046791, 0.046791
0.953496, 0.046475, 0.046475
0.953812, 0.046159, 0.046159
0.954128, 0.045843, 0.045843
0.954445, 0.045527, 0.045527
0.954761, 0.045211, 0.045211
0.955078, 0.044895, 0.044895
0.955394, 0.044579, 0.044579
0.955710, 0.044262, 0.044262
0.956027, 0.043946, 0.043946
0.956343, 0.043630, 0.043630
0.956659, 0.043314, 0.043314
0.956976, 0.042998, 0.042998
0.957292, 0.042682, 0.042682
0.957608, 0.042366, 0.042366
0.957925, 0.042050, 0.042050
0.958241, 0.041733, 0.041733
0.958557, 0.041417, 0.041417
0.958874, 0.041101, 0.041101
0.959190, 0.040785, 0.040785
0.959506, 0.040469, 0.040469
0.959823, 0.040153, 0.040153
0.960139, 0.039837, 0.039837
0.960456, 0.039521, 0.039521
0.960772, 0.039204, 0.039204
0.961088, 0.038888, 0.038888
0.961405, 0.038572, 0.038572
0.961721, 0.038256, 0.038256
0.962037, 0.037940, 0.037940
0.962354, 0.037624, 0.037624
0.962670, 0.037308, 0.037308
0.962986, 0.036992, 0.036992
0.963303, 0.036675, 0.036675
0.963619, 0.036359, 0.036359
0.963935, 0.036043, 0.036043
0.964252, 0.035727, 0.035727
0.964568, 0.035411, 0.035411
0.964885, 0.035095, 0.035095
0.965201, 0.034779, 0.034779
0.965517, 0.034462, 0.034462
0.965834, 0.034146, 0.034146
0.966150, 0.033830, 0.033830
0.966466, 0.033514, 0.033514
0.966783, 0.033198, 0.033198
0.967099, 0.032882, 0.032882
0.967415, 0.032566, 0.032566
0.967732, 0.032249, 0.032249
0.968048, 0.031933, 0.031933
0.968364, 0.031617, 0.031617
0.968681, 0.031301, 0.031301
0.968997, 0.030985, 0.030985
0.969314, 0.030669, 0.030669
0.969630, 0.030353, 0.030353
0.969946, 0.030036, 0.030036
0.970263, 0.029720, 0.029720
0.970579, 0.029404, 0.029404
0.970895, 0.029088, 0.029088
0.971212, 0.028772, 0.028772
0.971528, 0.028456, 0.028456
0.971844, 0.028140, 0.028140
0.972161, 0.027823, 0.027823
0.972477, 0.027507, 0.027507
0.972793, 0.027191, 0.027191
0.973110, 0.026875, 0.026875
0.973426, 0.026559, 0.026559
0.973742, 0.026243, 0.026243
0.974059, 0.025927, 0.025927
0.974375, 0.025610, 0.025610
0.974692, 0.025294, 0.025294
0.975008, 0.024978, 0.024978
0.975324, 0.024662, 0.024662
0.975641, 0.024346, 0.024346
0.975957, 0.024030, 0.024030
0.976273, 0.023713, 0.023713
0.976590, 0.023397, 0.023397
0.976906, 0.023081, 0.023081
0.977222, 0.022765, 0.022765
0.977539, 0.022449, 0.022449
0.977855, 0.022133, 0.022133
0.978171, 0.021816, 0.021816
0.978488, 0.021500, 0.021500
0.978804, 0.021184, 0.021184
0.979121, 0.020868, 0.020868
0.979437, 0.020552, 0.020552
0.979753, 0.020236, 0.020236
0.980070, 0.019919, 0.019919
0.980386, 0.019603, 0.019603
0.980702, 0.019287, 0.019287
0.981019, 0.018971, 0.018971
0.981335, 0.018655, 0.018655
0.981651, 0.018339, 0.018339
0.981968, 0.018022, 0.018022
0.982284, 0.017706, 0.017706
0.982600, 0.017390, 0.017390
0.982917, 0.017074, 0.017074
0.983233, 0.016758, 0.016758
0.983550, 0.016442, 0.016442
0.983866, 0.016125, 0.016125
0.984182, 0.015809, 0.015809
0.984499, 0.015493, 0.015493
0.984815, 0.015177, 0.015177
0.985131, 0.014861, 0.014861
0.985448, 0.014545, 0.014545
0.985764, 0.014228, 0.014228
0.986080, 0.013912, 0.013912
0.986397, 0.013596, 0.013596
0.986713, 0.013280, 0.013280
0.987029, 0.012964, 0.012964
0.987346, 0.012648, 0.012648
0.987662, 0.012331, 0.012331
0.987978, 0.012015, 0.012015
0.988295, 0.011699, 0.011699
0.988611, 0.011383, 0.011383
0.988928, 0.011067, 0.011067
0.989244, 0.010750, 0.010750
0.989560, 0.010434, 0.010434
0.989877, 0.010118, 0.010118
0.990193, 0.009802, 0.009802
0.990509, 0.009486, 0.009486
0.990826, 0.009170, 0.009170
0.991142, 0.008853, 0.008853
0.991458, 0.008537, 0.008537
0.991775, 0.008221, 0.008221
0.992091, 0.007905, 0.007905
0.992407, 0.007589, 0.007589
0.992724, 0.007272, 0.007272
0.993040, 0.006956, 0.006956
0.993357, 0.006640, 0.006640
0.993673, 0.006324, 0.006324
0.993989, 0.006008, 0.006008
0.994306, 0.005691, 0.005691
0.994622, 0.005375, 0.005375
0.994938, 0.005059, 0.005059
0.995255, 0.004743, 0.004743
0.995571, 0.004427, 0.004427
0.995887, 0.004111, 0.004111
0.996204, 0.003794, 0.003794
0.996520, 0.003478, 0.003478
0.996836, 0.003162, 0.003162
0.997153, 0.002846, 0.002846
0.997469, 0.002530, 0.002530
0.997786, 0.002213, 0.002213
0.998102, 0.001897, 0.001897
0.998418, 0.001581, 0.001581
0.998735, 0.001265, 0.001265
0.999051, 0.000949, 0.000949
0.999367, 0.000632, 0.000632
0.999684, 0.000316, 0.000316
1.000000, 0.000000, 0.000000
