x, u_gen, u_spec
0.842584, 0.157235, 0.157235
0.842684, 0.157135, 0.157135
0.842784, 0.157035, 0.157035
0.842884, 0.156935, 0.156935
0.842984, 0.156836, 0.156836
0.843084, 0.156736, 0.156736
0.843184, 0.156636, 0.156636
0.843284, 0.156536, 0.156536
0.843384, 0.156437, 0.156437
0.843484, 0.156337, 0.156337
0.843584, 0.156237, 0.156237
0.843684, 0.156137, 0.156137
0.843784, 0.156037, 0.156037
0.843884, 0.155938, 0.155938
0.843984, 0.155838, 0.155838
0.844084, 0.155738, 0.155738
0.844184, 0.155638, 0.155638
0.844284, 0.155538, 0.155538
0.844384, 0.155439, 0.155439
0.844484, 0.155339, 0.155339
0.844584, 0.155239, 0.155239
0.844684, 0.155139, 0.155139
0.844784, 0.155039, 0.155039
0.844884, 0.154940, 0.154940
0.844984, 0.154840, 0.154840
0.845085, 0.154740, 0.154740
0.845185, 0.154640, 0.154640
0.845285, 0.154541, 0.154541
0.845385, 0.154441, 0.154441
0.845485, 0.154341, 0.154341
0.845585, 0.154241, 0.154241
0.845685, 0.154141, 0.154141
0.845785, 0.154042, 0.154042
0.845885, 0.153942, 0.153942
0.845985, 0.153842, 0.153842
0.846085, 0.153742, 0.153742
0.846185, 0.153642, 0.153642
0.846285, 0.153543, 0.153543
0.846385, 0.153443, 0.153443
0.846485, 0.153343, 0.153343
0.846585, 0.153243, 0.153243
0.846685, 0.153143, 0.153143
0.846785, 0.153044, 0.153044
0.846885, 0.152944, 0.152944
0.846985, 0.152844, 0.152844
0.847085, 0.152744, 0.152744
0.847185, 0.152644, 0.152644
0.847285, 0.152545, 0.152545
0.847385, 0.152445, 0.152445
0.847485, 0.152345, 0.152345
0.847585, 0.152245, 0.152245
0.847685, 0.152145, 0.152145
0.847785, 0.152046, 0.152046
0.847885, 0.151946, 0.151946
0.847985, 0.151846, 0.151846
0.848085, 0.151746, 0.151746
0.848185, 0.151646, 0.151646
0.848285, 0.151547, 0.151547
0.848385, 0.151447, 0.151447
0.848485, 0.151347, 0.151347
0.848585, 0.151247, 0.151247
0.848685, 0.151147, 0.151147
0.848785, 0.151048, 0.151048
0.848885, 0.150948, 0.150948
0.848985, 0.150848, 0.150848
0.849085, 0.150748, 0.150748
0.849185, 0.150648, 0.150648
0.849285, 0.150549, 0.150549
0.849385, 0.150449, 0.150449
0.849485, 0.150349, 0.150349
0.849585, 0.150249, 0.150249
0.849685, 0.150149, 0.150149
0.849785, 0.150050, 0.150050
0.849885, 0.149950, 0.149950
0.849985, 0.149850, 0.149850
0.850085, 0.149750, 0.149750
0.850185, 0.149650, 0.149650
0.850285, 0.149551, 0.149551
0.850385, 0.149451, 0.149451
0.850485, 0.149351, 0.149351
0.850585, 0.149251, 0.149251
0.850685, 0.149151, 0.149151
0.850785, 0.149052, 0.149052
0.850885, 0.148952, 0.148952
0.850985, 0.148852, 0.148852
0.851085, 0.148752, 0.148752
0.851185, 0.148652, 0.148652
0.851285, 0.148553, 0.148553
0.851385, 0.148453, 0.148453
0.851485, 0.148353, 0.148353
0.851585, 0.148253, 0.148253
0.851685, 0.148153, 0.148153
0.851785, 0.148054, 0.148054
0.851885, 0.147954, 0.147954
0.851985, 0.147854, 0.147854
0.852085, 0.147754, 0.147754
0.852185, 0.147654, 0.147654
0.852285, 0.147555, 0.147555
0.852385, 0.147455, 0.147455
0.852485, 0.147355, 0.147355
0.852585, 0.147255, 0.147255
0.852685, 0.147155, 0.147155
0.852785, 0.147056, 0.147056
0.852885, 0.146956, 0.146956
0.852985, 0.146856, 0.146856
0.853085, 0.146756, 0.146756
0.853185, 0.146656, 0.146656
0.853285, 0.146557, 0.146557
0.853385, 0.146457, 0.146457
0.853485, 0.146357, 0.146357
0.853585, 0.146257, 0.146257
0.853685, 0.146157, 0.146157
0.853785, 0.146057, 0.146057
0.853885, 0.145958, 0.145958
0.853985, 0.145858, 0.145858
0.854085, 0.145758, 0.145758
0.854185, 0.145658, 0.145658
0.854285, 0.145558, 0.145558
0.854385, 0.145459, 0.145459
0.854485, 0.145359, 0.145359
0.854585, 0.145259, 0.145259
0.854685, 0.145159, 0.145159
0.854785, 0.145059, 0.145059
0.854885, 0.144960, 0.144960
0.854985, 0.144860, 0.144860
0.855086, 0.144760, 0.144760
0.855186, 0.144660, 0.144660
0.855286, 0.144560, 0.144560
0.855386, 0.144460, 0.144460
0.855486, 0.144361, 0.144361
0.855586, 0.144261, 0.144261
0.855686, 0.144161, 0.144161
0.855786, 0.144061, 0.144061
0.855886, 0.143961, 0.143961
0.855986, 0.143862, 0.143862
0.856086, 0.143762, 0.143762
0.856186, 0.143662, 0.143662
0.856286, 0.143562, 0.143562
0.856386, 0.143462, 0.143462
0.856486, 0.143363, 0.143363
0.856586, 0.143263, 0.143263
0.856686, 0.143163, 0.143163
0.856786, 0.143063, 0.143063
0.856886, 0.142963, 0.142963
0.856986, 0.142863, 0.142863
0.857086, 0.142764, 0.142764
0.857186, 0.142664, 0.142664
0.857286, 0.142564, 0.142564
0.857386, 0.142464, 0.142464
0.857486, 0.142364, 0.142364
0.857586, 0.142265, 0.142265
0.857686, 0.142165, 0.142165
0.857786, 0.142065, 0.142065
0.857886, 0.141965, 0.141965
0.857986, 0.141865, 0.141865
0.858086, 0.141765, 0.141765
0.858186, 0.141666, 0.141666
0.858286, 0.141566, 0.141566
0.858386, 0.141466, 0.141466
0.858486, 0.141366, 0.141366
0.858586, 0.141266, 0.141266
0.858686, 0.141167, 0.141167
0.858786, 0.141067, 0.141067
0.858886, 0.140967, 0.140967
0.858986, 0.140867, 0.140867
0.859086, 0.140767, 0.140767
0.859186, 0.140667, 0.140667
0.859286, 0.140568, 0.140568
0.859386, 0.140468, 0.140468
0.859486, 0.140368, 0.140368
0.859586, 0.140268, 0.140268
0.859686, 0.140168, 0.140168
0.859786, 0.140069, 0.140069
0.859886, 0.139969, 0.139969
0.859986, 0.139869, 0.139869
0.860086, 0.139769, 0.139769
0.860186, 0.139669, 0.139669
0.860286, 0.139569, 0.139569
0.860386, 0.139470, 0.139470
0.860486, 0.139370, 0.139370
0.860586, 0.139270, 0.139270
0.860686, 0.139170, 0.139170
0.860786, 0.139070, 0.139070
0.860886, 0.138971, 0.138971
0.860986, 0.138871, 0.138871
0.861086, 0.138771, 0.138771
0.861186, 0.138671, 0.138671
0.861286, 0.138571, 0.138571
0.861386, 0.138471, 0.138471
0.861486, 0.138372, 0.138372
0.861586, 0.138272, 0.138272
0.861686, 0.138172, 0.138172
0.861786, 0.138072, 0.138072
0.861886, 0.137972, 0.137972
0.861986, 0.137872, 0.137872
0.862086, 0.137773, 0.137773
0.862186, 0.137673, 0.137673
0.862286, 0.137573, 0.137573
0.862386, 0.137473, 0.137473
0.862486, 0.137373, 0.137373
0.862586, 0.137273, 0.137273
0.862686, 0.137174, 0.137174
0.862786, 0.137074, 0.137074
0.862886, 0.136974, 0.136974
0.862986, 0.136874, 0.136874
0.863086, 0.136774, 0.136774
0.863186, 0.136675, 0.136675
0.863286, 0.136575, 0.136575
0.863386, 0.136475, 0.136475
0.863486, 0.136375, 0.136375
0.863586, 0.136275, 0.136275
0.863686, 0.136175, 0.136175
0.863786, 0.136076, 0.136076
0.863886, 0.135976, 0.135976
0.863986, 0.135876, 0.135876
0.864086, 0.135776, 0.135776
0.864186, 0.135676, 0.135676
0.864286, 0.135576, 0.135576
0.864386, 0.135477, 0.135477
0.864486, 0.135377, 0.135377
0.864586, 0.135277, 0.135277
0.864686, 0.135177, 0.135177
0.864786, 0.135077, 0.135077
0.864886, 0.134977, 0.134977
0.864986, 0.134878, 0.134878
0.865087, 0.134778, 0.134778
0.865187, 0.134678, 0.134678
0.865287, 0.134578, 0.134578
0.865387, 0.134478, 0.134478
0.865487, 0.134378, 0.134378
0.865587, 0.134279, 0.134279
0.865687, 0.134179, 0.134179
0.865787, 0.134079, 0.134079
0.865887, 0.133979, 0.133979
0.865987, 0.133879, 0.133879
0.866087, 0.133779, 0.133779
0.866187, 0.133680, 0.133680
0.866287, 0.133580, 0.133580
0.866387, 0.133480, 0.133480
0.866487, 0.133380, 0.133380
0.866587, 0.133280, 0.133280
0.866687, 0.133180, 0.133180
0.866787, 0.133081, 0.133081
0.866887, 0.132981, 0.132981
0.866987, 0.132881, 0.132881
0.867087, 0.132781, 0.132781
0.867187, 0.132681, 0.132681
0.867287, 0.132581, 0.132581
0.867387, 0.132482, 0.132482
0.867487, 0.132382, 0.132382
0.867587, 0.132282, 0.132282
0.867687, 0.132182, 0.132182
0.867787, 0.132082, 0.132082
0.867887, 0.131982, 0.131982
0.867987, 0.131883, 0.131883
0.868087, 0.131783, 0.131783
0.868187, 0.131683, 0.131683
0.868287, 0.131583, 0.131583
0.868387, 0.131483, 0.131483
0.868487, 0.131383, 0.131383
0.868587, 0.131284, 0.131284
0.868687, 0.131184, 0.131184
0.868787, 0.131084, 0.131084
0.868887, 0.130984, 0.130984
0.868987, 0.130884, 0.130884
0.869087, 0.130784, 0.130784
0.869187, 0.130685, 0.130685
0.869287, 0.130585, 0.130585
0.869387, 0.130485, 0.130485
0.869487, 0.130385, 0.130385
0.869587, 0.130285, 0.130285
0.869687, 0.130185, 0.130185
0.869787, 0.130086, 0.130086
0.869887, 0.129986, 0.129986
0.869987, 0.129886, 0.129886
0.870087, 0.129786, 0.129786
0.870187, 0.129686, 0.129686
0.870287, 0.129586, 0.129586
0.870387, 0.129487, 0.129487
0.870487, 0.129387, 0.129387
0.870587, 0.129287, 0.129287
0.870687, 0.129187, 0.129187
0.870787, 0.129087, 0.129087
0.870887, 0.128987, 0.128987
0.870987, 0.128887, 0.128887
0.871087, 0.128788, 0.128788
0.871187, 0.128688, 0.128688
0.871287, 0.128588, 0.128588
0.871387, 0.128488, 0.128488
0.871487, 0.128388, 0.128388
0.871587, 0.128288, 0.128288
0.871687, 0.128189, 0.128189
0.871787, 0.128089, 0.128089
0.871887, 0.127989, 0.127989
0.871987, 0.127889, 0.127889
0.872087, 0.127789, 0.127789
0.872187, 0.127689, 0.127689
0.872287, 0.127590, 0.127590
0.872387, 0.127490, 0.127490
0.872487, 0.127390, 0.127390
0.872587, 0.127290, 0.127290
0.872687, 0.127190, 0.127190
0.872787, 0.127090, 0.127090
0.872887, 0.126990, 0.126990
0.872987, 0.126891, 0.126891
0.873087, 0.126791, 0.126791
0.873187, 0.126691, 0.126691
0.873287, 0.126591, 0.126591
0.873387, 0.126491, 0.126491
0.873487, 0.126391, 0.126391
0.873587, 0.126292, 0.126292
0.873687, 0.126192, 0.126192
0.873787, 0.126092, 0.126092
0.873887, 0.125992, 0.125992
0.873987, 0.125892, 0.125892
0.874087, 0.125792, 0.125792
0.874187, 0.125693, 0.125693
0.874287, 0.125593, 0.125593
0.874387, 0.125493, 0.125493
0.874487, 0.125393, 0.125393
0.874587, 0.125293, 0.125293
0.874687, 0.125193, 0.125193
0.874787, 0.125093, 0.125093
0.874887, 0.124994, 0.124994
0.874987, 0.124894, 0.124894
0.875088, 0.124794, 0.124794
0.875188, 0.124694, 0.124694
0.875288, 0.124594, 0.124594
0.875388, 0.124494, 0.124494
0.875488, 0.124394, 0.124394
0.875588, 0.124295, 0.124295
0.875688, 0.124195, 0.124195
0.875788, 0.124095, 0.124095
0.875888, 0.123995, 0.123995
0.875988, 0.123895, 0.123895
0.876088, 0.123795, 0.123795
0.876188, 0.123696, 0.123696
0.876288, 0.123596, 0.123596
0.876388, 0.123496, 0.123496
0.876488, 0.123396, 0.123396
0.876588, 0.123296, 0.123296
0.876688, 0.123196, 0.123196
0.876788, 0.123096, 0.123096
0.876888, 0.122997, 0.122997
0.876988, 0.122897, 0.122897
0.877088, 0.122797, 0.122797
0.877188, 0.122697, 0.122697
0.877288, 0.122597, 0.122597
0.877388, 0.122497, 0.122497
0.877488, 0.122398, 0.122398
0.877588, 0.122298, 0.122298
0.877688, 0.122198, 0.122198
0.877788, 0.122098, 0.122098
0.877888, 0.121998, 0.121998
0.877988, 0.121898, 0.121898
0.878088, 0.121798, 0.121798
0.878188, 0.121699, 0.121699
0.878288, 0.121599, 0.121599
0.878388, 0.121499, 0.121499
0.878488, 0.121399, 0.121399
0.878588, 0.121299, 0.121299
0.878688, 0.121199, 0.121199
0.878788, 0.121099, 0.121099
0.878888, 0.121000, 0.121000
0.878988, 0.120900, 0.120900
0.879088, 0.120800, 0.120800
0.879188, 0.120700, 0.120700
0.879288, 0.120600, 0.120600
0.879388, 0.120500, 0.120500
0.879488, 0.120400, 0.120400
0.879588, 0.120301, 0.120301
0.879688, 0.120201, 0.120201
0.879788, 0.120101, 0.120101
0.879888, 0.120001, 0.120001
0.879988, 0.119901, 0.119901
0.880088, 0.119801, 0.119801
0.880188, 0.119701, 0.119701
0.880288, 0.119602, 0.119602
0.880388, 0.119502, 0.119502
0.880488, 0.119402, 0.119402
0.880588, 0.119302, 0.119302
0.880688, 0.119202, 0.119202
0.880788, 0.119102, 0.119102
0.880888, 0.119002, 0.119002
0.880988, 0.118903, 0.118903
0.881088, 0.118803, 0.118803
0.881188, 0.118703, 0.118703
0.881288, 0.118603, 0.118603
0.881388, 0.118503, 0.118503
0.881488, 0.118403, 0.118403
0.881588, 0.118303, 0.118303
0.881688, 0.118204, 0.118204
0.881788, 0.118104, 0.118104
0.881888, 0.118004, 0.118004
0.881988, 0.117904, 0.117904
0.882088, 0.117804, 0.117804
0.882188, 0.117704, 0.117704
0.882288, 0.117604, 0.117604
0.882388, 0.117505, 0.117505
0.882488, 0.117405, 0.117405
0.882588, 0.117305, 0.117305
0.882688, 0.117205, 0.117205
0.882788, 0.117105, 0.117105
0.882888, 0.117005, 0.117005
0.882988, 0.116905, 0.116905
0.883088, 0.116806, 0.116806
0.883188, 0.116706, 0.116706
0.883288, 0.116606, 0.116606
0.883388, 0.116506, 0.116506
0.883488, 0.116406, 0.116406
0.883588, 0.116306, 0.116306
0.883688, 0.116206, 0.116206
0.883788, 0.116107, 0.116107
0.883888, 0.116007, 0.116007
0.883988, 0.115907, 0.115907
0.884088, 0.115807, 0.115807
0.884188, 0.115707, 0.115707
0.884288, 0.115607, 0.115607
0.884388, 0.115507, 0.115507
0.884488, 0.115408, 0.115408
0.884588, 0.115308, 0.115308
0.884688, 0.115208, 0.115208
0.884788, 0.115108, 0.115108
0.884888, 0.115008, 0.115008
0.884988, 0.114908, 0.114908
0.885089, 0.114808, 0.114808
0.885189, 0.114709, 0.114709
0.885289, 0.114609, 0.114609
0.885389, 0.114509, 0.114509
0.885489, 0.114409, 0.114409
0.885589, 0.114309, 0.114309
0.885689, 0.114209, 0.114209
0.885789, 0.114109, 0.114109
0.885889, 0.114010, 0.114010
0.885989, 0.113910, 0.113910
0.886089, 0.113810, 0.113810
0.886189, 0.113710, 0.113710
0.886289, 0.113610, 0.113610
0.886389, 0.113510, 0.113510
0.886489, 0.113410, 0.113410
0.886589, 0.113310, 0.113310
0.886689, 0.113211, 0.113211
0.886789, 0.113111, 0.113111
0.886889, 0.113011, 0.113011
0.886989, 0.112911, 0.112911
0.887089, 0.112811, 0.112811
0.887189, 0.112711, 0.112711
0.887289, 0.112611, 0.112611
0.887389, 0.112512, 0.112512
0.887489, 0.112412, 0.112412
0.887589, 0.112312, 0.112312
0.887689, 0.112212, 0.112212
0.887789, 0.112112, 0.112112
0.887889, 0.112012, 0.112012
0.887989, 0.111912, 0.111912
0.888089, 0.111812, 0.111812
0.888189, 0.111713, 0.111713
0.888289, 0.111613, 0.111613
0.888389, 0.111513, 0.111513
0.888489, 0.111413, 0.111413
0.888589, 0.111313, 0.111313
0.888689, 0.111213, 0.111213
0.888789, 0.111113, 0.111113
0.888889, 0.111014, 0.111014
0.888989, 0.110914, 0.110914
0.889089, 0.110814, 0.110814
0.889189, 0.110714, 0.110714
0.889289, 0.110614, 0.110614
0.889389, 0.110514, 0.110514
0.889489, 0.110414, 0.110414
0.889589, 0.110314, 0.110314
0.889689, 0.110215, 0.110215
0.889789, 0.110115, 0.110115
0.889889, 0.110015, 0.110015
0.889989, 0.109915, 0.109915
0.890089, 0.109815, 0.109815
0.890189, 0.109715, 0.109715
0.890289, 0.109615, 0.109615
0.890389, 0.109516, 0.109516
0.890489, 0.109416, 0.109416
0.890589, 0.109316, 0.109316
0.890689, 0.109216, 0.109216
0.890789, 0.109116, 0.109116
0.890889, 0.109016, 0.109016
0.890989, 0.108916, 0.108916
0.891089, 0.108816, 0.108816
0.891189, 0.108717, 0.108717
0.891289, 0.108617, 0.108617
0.891389, 0.108517, 0.108517
0.891489, 0.108417, 0.108417
0.891589, 0.108317, 0.108317
0.891689, 0.108217, 0.108217
0.891789, 0.108117, 0.108117
0.891889, 0.108017, 0.108017
0.891989, 0.107918, 0.107918
0.892089, 0.107818, 0.107818
0.892189, 0.107718, 0.107718
0.892289, 0.107618, 0.107618
0.892389, 0.107518, 0.107518
0.892489, 0.107418, 0.107418
0.892589, 0.107318, 0.107318
0.892689, 0.107218, 0.107218
0.892789, 0.107119, 0.107119
0.892889, 0.107019, 0.107019
0.892989, 0.106919, 0.106919
0.893089, 0.106819, 0.106819
0.893189, 0.106719, 0.106719
0.893289, 0.106619, 0.106619
0.893389, 0.106519, 0.106519
0.893489, 0.106419, 0.106419
0.893589, 0.106320, 0.106320
0.893689, 0.106220, 0.106220
0.893789, 0.106120, 0.106120
0.893889, 0.106020, 0.106020
0.893989, 0.105920, 0.105920
0.894089, 0.105820, 0.105820
0.894189, 0.105720, 0.105720
0.894289, 0.105621, 0.105621
0.894389, 0.105521, 0.105521
0.894489, 0.105421, 0.105421
0.894589, 0.105321, 0.105321
0.894689, 0.105221, 0.105221
0.894789, 0.105121, 0.105121
0.894889, 0.105021, 0.105021
0.894989, 0.104921, 0.104921
0.895090, 0.104821, 0.104821
0.895190, 0.104722, 0.104722
0.895290, 0.104622, 0.104622
0.895390, 0.104522, 0.104522
0.895490, 0.104422, 0.104422
0.895590, 0.104322, 0.104322
0.895690, 0.104222, 0.104222
0.895790, 0.104122, 0.104122
0.895890, 0.104022, 0.104022
0.895990, 0.103923, 0.103923
0.896090, 0.103823, 0.103823
0.896190, 0.103723, 0.103723
0.896290, 0.103623, 0.103623
0.896390, 0.103523, 0.103523
0.896490, 0.103423, 0.103423
0.896590, 0.103323, 0.103323
0.896690, 0.103223, 0.103223
0.896790, 0.103124, 0.103124
0.896890, 0.103024, 0.103024
0.896990, 0.102924, 0.102924
0.897090, 0.102824, 0.102824
0.897190, 0.102724, 0.102724
0.897290, 0.102624, 0.102624
0.897390, 0.102524, 0.102524
0.897490, 0.102424, 0.102424
0.897590, 0.102325, 0.102325
0.897690, 0.102225, 0.102225
0.897790, 0.102125, 0.102125
0.897890, 0.102025, 0.102025
0.897990, 0.101925, 0.101925
0.898090, 0.101825, 0.101825
0.898190, 0.101725, 0.101725
0.898290, 0.101625, 0.101625
0.898390, 0.101526, 0.101526
0.898490, 0.101426, 0.101426
0.898590, 0.101326, 0.101326
0.898690, 0.101226, 0.101226
0.898790, 0.101126, 0.101126
0.898890, 0.101026, 0.101026
0.898990, 0.100926, 0.100926
0.899090, 0.100826, 0.100826
0.899190, 0.100726, 0.100726
0.899290, 0.100627, 0.100627
0.899390, 0.100527, 0.100527
0.899490, 0.100427, 0.100427
0.899590, 0.100327, 0.100327
0.899690, 0.100227, 0.100227
0.899790, 0.100127, 0.100127
0.899890, 0.100027, 0.100027
0.899990, 0.099927, 0.099927
0.900090, 0.099828, 0.099828
0.900190, 0.099728, 0.099728
0.900290, 0.099628, 0.099628
0.900390, 0.099528, 0.099528
0.900490, 0.099428, 0.099428
0.900590, 0.099328, 0.099328
0.900690, 0.099228, 0.099228
0.900790, 0.099128, 0.099128
0.900890, 0.099028, 0.099028
0.900990, 0.098929, 0.098929
0.901090, 0.098829, 0.098829
0.901190, 0.098729, 0.098729
0.901290, 0.098629, 0.098629
0.901390, 0.098529, 0.098529
0.901490, 0.098429, 0.098429
0.901590, 0.098329, 0.098329
0.901690, 0.098229, 0.098229
0.901790, 0.098130, 0.098130
0.901890, 0.098030, 0.098030
0.901990, 0.097930, 0.097930
0.902090, 0.097830, 0.097830
0.902190, 0.097730, 0.097730
0.902290, 0.097630, 0.097630
0.902390, 0.097530, 0.097530
0.902490, 0.097430, 0.097430
0.902590, 0.097330, 0.097330
0.902690, 0.097231, 0.097231
0.902790, 0.097131, 0.097131
0.902890, 0.097031, 0.097031
0.902990, 0.096931, 0.096931
0.903090, 0.096831, 0.096831
0.903190, 0.096731, 0.096731
0.903290, 0.096631, 0.096631
0.903390, 0.096531, 0.096531
0.903490, 0.096431, 0.096431
0.903590, 0.096332, 0.096332
0.903690, 0.096232, 0.096232
0.903790, 0.096132, 0.096132
0.903890, 0.096032, 0.096032
0.903990, 0.095932, 0.095932
0.904090, 0.095832, 0.095832
0.904190, 0.095732, 0.095732
0.904290, 0.095632, 0.095632
0.904390, 0.095533, 0.095533
0.904490, 0.095433, 0.095433
0.904590, 0.095333, 0.095333
0.904690, 0.095233, 0.095233
0.904790, 0.095133, 0.095133
0.904890, 0.095033, 0.095033
0.904990, 0.094933, 0.094933
0.905091, 0.094833, 0.094833
0.905191, 0.094733, 0.094733
0.905291, 0.094634, 0.094634
0.905391, 0.094534, 0.094534
0.905491, 0.094434, 0.094434
0.905591, 0.094334, 0.094334
0.905691, 0.094234, 0.094234
0.905791, 0.094134, 0.094134
0.905891, 0.094034, 0.094034
0.905991, 0.093934, 0.093934
0.906091, 0.093834, 0.093834
0.906191, 0.093735, 0.093735
0.906291, 0.093635, 0.093635
0.906391, 0.093535, 0.093535
0.906491, 0.093435, 0.093435
0.906591, 0.093335, 0.093335
0.906691, 0.093235, 0.093235
0.906791, 0.093135, 0.093135
0.906891, 0.093035, 0.093035
0.906991, 0.092935, 0.092935
0.907091, 0.092836, 0.092836
0.907191, 0.092736, 0.092736
0.907291, 0.092636, 0.092636
0.907391, 0.092536, 0.092536
0.907491, 0.092436, 0.092436
0.907591, 0.092336, 0.092336
0.907691, 0.092236, 0.092236
0.907791, 0.092136, 0.092136
0.907891, 0.092036, 0.092036
0.907991, 0.091936, 0.091936
0.908091, 0.091837, 0.091837
0.908191, 0.091737, 0.091737
0.908291, 0.091637, 0.091637
0.908391, 0.091537, 0.091537
0.908491, 0.091437, 0.091437
0.908591, 0.091337, 0.091337
0.908691, 0.091237, 0.091237
0.908791, 0.091137, 0.091137
0.908891, 0.091037, 0.091037
0.908991, 0.090938, 0.090938
0.909091, 0.090838, 0.090838
0.909191, 0.090738, 0.090738
0.909291, 0.090638, 0.090638
0.909391, 0.090538, 0.090538
0.909491, 0.090438, 0.090438
0.909591, 0.090338, 0.090338
0.909691, 0.090238, 0.090238
0.909791, 0.090138, 0.090138
0.909891, 0.090039, 0.090039
0.909991, 0.089939, 0.089939
0.910091, 0.089839, 0.089839
0.910191, 0.089739, 0.089739
0.910291, 0.089639, 0.089639
0.910391, 0.089539, 0.089539
0.910491, 0.089439, 0.089439
0.910591, 0.089339, 0.089339
0.910691, 0.089239, 0.089239
0.910791, 0.089139, 0.089139
0.910891, 0.089040, 0.089040
0.910991, 0.088940, 0.088940
0.911091, 0.088840, 0.088840
0.911191, 0.088740, 0.088740
0.911291, 0.088640, 0.088640
0.911391, 0.088540, 0.088540
0.911491, 0.088440, 0.088440
0.911591, 0.088340, 0.088340
0.911691, 0.088240, 0.088240
0.911791, 0.088141, 0.088141
0.911891, 0.088041, 0.088041
0.911991, 0.087941, 0.087941
0.912091, 0.087841, 0.087841
0.912191, 0.087741, 0.087741
0.912291, 0.087641, 0.087641
0.912391, 0.087541, 0.087541
0.912491, 0.087441, 0.087441
0.912591, 0.087341, 0.087341
0.912691, 0.087241, 0.087241
0.912791, 0.087142, 0.087142
0.912891, 0.087042, 0.087042
0.912991, 0.086942, 0.086942
0.913091, 0.086842, 0.086842
0.913191, 0.086742, 0.086742
0.913291, 0.086642, 0.086642
0.913391, 0.086542, 0.086542
0.913491, 0.086442, 0.086442
0.913591, 0.086342, 0.086342
0.913691, 0.086242, 0.086242
0.913791, 0.086143, 0.086143
0.913891, 0.086043, 0.086043
0.913991, 0.085943, 0.085943
0.914091, 0.085843, 0.085843
0.914191, 0.085743, 0.085743
0.914291, 0.085643, 0.085643
0.914391, 0.085543, 0.085543
0.914491, 0.085443, 0.085443
0.914591, 0.085343, 0.085343
0.914691, 0.085244, 0.085244
0.914791, 0.085144, 0.085144
0.914891, 0.085044, 0.085044
0.914991, 0.084944, 0.084944
0.915092, 0.084844, 0.084844
0.915192, 0.084744, 0.084744
0.915292, 0.084644, 0.084644
0.915392, 0.084544, 0.084544
0.915492, 0.084444, 0.084444
0.915592, 0.084344, 0.084344
0.915692, 0.084245, 0.084245
0.915792, 0.084145, 0.084145
0.915892, 0.084045, 0.084045
0.915992, 0.083945, 0.083945
0.916092, 0.083845, 0.083845
0.916192, 0.083745, 0.083745
0.916292, 0.083645, 0.083645
0.916392, 0.083545, 0.083545
0.916492, 0.083445, 0.083445
0.916592, 0.083345, 0.083345
0.916692, 0.083246, 0.083246
0.916792, 0.083146, 0.083146
0.916892, 0.083046, 0.083046
0.916992, 0.082946, 0.082946
0.917092, 0.082846, 0.082846
0.917192, 0.082746, 0.082746
0.917292, 0.082646, 0.082646
0.917392, 0.082546, 0.082546
0.917492, 0.082446, 0.082446
0.917592, 0.082346, 0.082346
0.917692, 0.082246, 0.082246
0.917792, 0.082147, 0.082147
0.917892, 0.082047, 0.082047
0.917992, 0.081947, 0.081947
0.918092, 0.081847, 0.081847
0.918192, 0.081747, 0.081747
0.918292, 0.081647, 0.081647
0.918392, 0.081547, 0.081547
0.918492, 0.081447, 0.081447
0.918592, 0.081347, 0.081347
0.918692, 0.081247, 0.081247
0.918792, 0.081148, 0.081148
0.918892, 0.081048, 0.081048
0.918992, 0.080948, 0.080948
0.919092, 0.080848, 0.080848
0.919192, 0.080748, 0.080748
0.919292, 0.080648, 0.080648
0.919392, 0.080548, 0.080548
0.919492, 0.080448, 0.080448
0.919592, 0.080348, 0.080348
0.919692, 0.080248, 0.080248
0.919792, 0.080149, 0.080149
0.919892, 0.080049, 0.080049
0.919992, 0.079949, 0.079949
0.920092, 0.079849, 0.079849
0.920192, 0.079749, 0.079749
0.920292, 0.079649, 0.079649
0.920392, 0.079549, 0.079549
0.920492, 0.079449, 0.079449
0.920592, 0.079349, 0.079349
0.920692, 0.079249, 0.079249
0.920792, 0.079149, 0.079149
0.920892, 0.079050, 0.079050
0.920992, 0.078950, 0.078950
0.921092, 0.078850, 0.078850
0.921192, 0.078750, 0.078750
0.921292, 0.078650, 0.078650
0.921392, 0.078550, 0.078550
0.921492, 0.078450, 0.078450
0.921592, 0.078350, 0.078350
0.921692, 0.078250, 0.078250
0.921792, 0.078150, 0.078150
0.921892, 0.078051, 0.078051
0.921992, 0.077951, 0.077951
0.922092, 0.077851, 0.077851
0.922192, 0.077751, 0.077751
0.922292, 0.077651, 0.077651
0.922392, 0.077551, 0.077551
0.922492, 0.077451, 0.077451
0.922592, 0.077351, 0.077351
0.922692, 0.077251, 0.077251
0.922792, 0.077151, 0.077151
0.922892, 0.077051, 0.077051
0.922992, 0.076952, 0.076952
0.923092, 0.076852, 0.076852
0.923192, 0.076752, 0.076752
0.923292, 0.076652, 0.076652
0.923392, 0.076552, 0.076552
0.923492, 0.076452, 0.076452
0.923592, 0.076352, 0.076352
0.923692, 0.076252, 0.076252
0.923792, 0.076152, 0.076152
0.923892, 0.076052, 0.076052
0.923992, 0.075952, 0.075952
0.924092, 0.075853, 0.075853
0.924192, 0.075753, 0.075753
0.924292, 0.075653, 0.075653
0.924392, 0.075553, 0.075553
0.924492, 0.075453, 0.075453
0.924592, 0.075353, 0.075353
0.924692, 0.075253, 0.075253
